eventId,trainId,eventType,stationCode,distanceCovered,totalDistance,noOfDays,expectedArrivalTime,actualArrivalTime,expectedDepartureTime,actualDepartureTime,createdDate
f543c5a4-723e-4145-9929-af84a514408d,1515835,Arrival,ASO,283,1760,1,03:52,03:51,03:58,04:12,2025-06-26 15:06:45.944496
aac04e1f-477a-4a02-9a07-7cb492f5dfaa,7527454,Departure,KE,0,669,1,,,11:40,11:40,2025-06-26 15:06:45.946076
5544d058-375f-4c17-9758-33a4e9906f87,9078595,Arrival,PNVL,2,171,5,03:43,03:32,03:38,03:58,2025-06-26 15:06:45.952231
921fc61b-c950-4bbd-b484-7ef30d0f508d,3690023,Arrival,DKRD,59,1607,5,03:49,03:29,03:34,03:55,2025-06-26 15:06:45.958219
9c632525-a41b-45ce-850e-75fa95d9e2d8,1082330,Departure,MSD,0,390,4,,,20:55,21:35,2025-06-26 15:06:45.959902
ed972879-4d76-4c69-be8b-ac3529fa5128,5771137,Arrival,JITE,62,1168,3,02:21,01:58,02:08,02:27,2025-06-26 15:06:45.965693
f7806e22-c8d8-443d-9aa4-bc5e0b08d5a7,8514933,Departure,MNKD,0,1998,1,,,07:17,07:17,2025-06-26 15:06:45.967248
bd37b1c9-5f40-4dae-8647-906f0457e857,2246042,Arrival,DI,21,723,1,21:04,20:49,20:56,21:09,2025-06-26 15:06:45.973311
53f7a208-26d6-4905-8045-205eefffddae,3581352,Arrival,KOPR,14,799,4,11:27,11:25,11:34,11:40,2025-06-26 15:06:45.979489
92c03ca7-2199-4c28-b30d-4875d5b1c0f9,3086377,Arrival,CHG,42,1993,2,23:45,23:39,23:49,00:02,2025-06-26 15:06:45.985838
b09aff8e-6d22-4038-8d8b-bedaa63bbe79,5589034,Arrival,UOI,33,940,3,08:12,08:05,08:12,08:32,2025-06-26 15:06:45.991913
f4ef39ec-01a1-4d74-989f-83c0f580ba42,3712536,Departure,BUD,0,1516,3,,,13:12,13:22,2025-06-26 15:06:45.993278
b6d87370-a103-49dd-ab66-8ccaf23ac74d,9587442,Arrival,BIRD,46,1354,1,18:17,17:57,18:07,18:34,2025-06-26 15:06:45.997925
8e98f173-0bdd-4b8b-aac4-43c4bbfdfac6,3078438,Departure,SWDV,0,1641,1,,,17:47,18:25,2025-06-26 15:06:45.999200
afbca069-3f6f-4ce4-885d-77922488a368,3322250,Arrival,C/CH,22,402,4,04:40,04:21,04:30,04:55,2025-06-26 15:06:46.003282
97ad7ce4-a1ea-4265-ba67-78ea8a056e3f,5408447,Departure,KNDS,44,640,4,10:19,10:12,10:19,10:29,2025-06-26 15:06:46.007004
30e3c7b9-8b19-4319-b431-948216b061bb,3565973,Departure,BND,0,1787,4,,,20:42,20:42,2025-06-26 15:06:46.008058
201e88ee-14ec-4040-adaa-36ef2bc91ba9,1123956,Departure,CHG,0,1032,5,,,21:06,21:06,2025-06-26 15:06:46.009028
a3176557-5bd5-43b2-9c88-9c8d0309d280,1781211,Departure,D/DR/DDR,0,1953,2,,,06:32,06:37,2025-06-26 15:06:46.010069
cb28133e-aa3c-4597-a1e3-8e060ebf7554,2123369,Departure,VVH,0,296,2,,,18:17,18:27,2025-06-26 15:06:46.010970
c9149635-bf3d-49c5-8b2a-63797cbb4aba,1748562,Arrival,JNJ,2,59,1,12:03,11:41,11:46,12:16,2025-06-26 15:06:46.014327
dae7ceff-be76-497d-b4a8-69e55e094c6c,1974272,Departure,JITE,0,479,5,,,12:25,12:25,2025-06-26 15:06:46.015210
6e76423a-801e-48a2-a091-aef3c14305ad,5379353,Departure,NGTN,14,171,1,04:22,04:03,04:12,04:31,2025-06-26 15:06:46.018757
40405ac2-c028-42f3-88ac-1da11ce57a49,5281686,Departure,CSMT/ST,117,1719,4,04:58,04:45,04:50,05:04,2025-06-26 15:06:46.023739
4b988075-3b56-4965-82d7-af73445cc86e,1897041,Departure,SWDV,67,1690,5,20:52,20:42,20:51,20:58,2025-06-26 15:06:46.028656
814075d3-d9f2-4af4-89eb-6836234f60ce,2794045,Arrival,DIVA,59,1717,2,20:23,19:54,20:03,20:29,2025-06-26 15:06:46.034350
ec3a0fc2-27f1-48f1-b760-0bb846b84639,7946179,Departure,PR,41,1049,5,04:38,04:30,04:36,04:46,2025-06-26 15:06:46.040276
d8d7947a-4c26-405d-8835-83ef2cce9349,4170235,Arrival,UOI,42,1258,5,15:34,15:29,15:36,15:53,2025-06-26 15:06:46.046130
ac484fa5-2926-49b3-ac54-f33ab6352f7d,1654836,Departure,APTA,0,1378,3,,,03:33,03:45,2025-06-26 15:06:46.047744
e4448ea3-d766-40c3-81a2-69dc5e27cd73,2905307,Arrival,KLVA,4,268,4,09:48,09:44,09:50,10:04,2025-06-26 15:06:46.053753
61569a7f-6d4f-45ee-8a30-711aa0510cdb,4859294,Arrival,KP,91,1638,2,13:01,12:53,13:00,13:08,2025-06-26 15:06:46.059435
0eee20a1-baa7-4f50-a73e-3467341c5405,8869376,Departure,PL,0,1205,2,,,09:34,09:34,2025-06-26 15:06:46.060941
49bfbfbe-f26d-4c21-a6e9-2fc564d30a7b,4986825,Departure,D/DR/DDR,0,271,5,,,04:02,04:02,2025-06-26 15:06:46.062463
35002ce4-0c30-48e3-84ab-519ed0c35a2f,8000708,Departure,PBHD,0,1641,4,,,09:37,10:06,2025-06-26 15:06:46.064023
6ad9e523-d24b-4fae-90ab-e8a69e2b2f02,4244208,Departure,SNRD,0,426,1,,,10:17,10:17,2025-06-26 15:06:46.065654
a18329a5-e74d-46a7-9b0a-9a49c4b45756,3994373,Arrival,ATG,49,918,4,20:06,20:00,20:10,20:11,2025-06-26 15:06:46.071278
01be3ac9-00f3-4d29-ab0e-5383f848dfa3,1437639,Departure,BO/BVI,0,121,1,,,07:46,08:17,2025-06-26 15:06:46.072974
81fb2203-55c3-4c6d-81f0-a3bc402262ad,9723240,Arrival,KYN,82,1479,4,11:53,11:31,11:38,12:04,2025-06-26 15:06:46.078643
657501e8-4a6a-4802-a771-34d1a7499e10,2987743,Departure,PNVL,0,741,3,,,10:07,10:07,2025-06-26 15:06:46.080143
a483536b-5ddf-45aa-970e-7fc2accc06a0,8518061,Arrival,SAH,23,947,3,14:10,13:55,14:04,14:30,2025-06-26 15:06:46.085995
06ab0c60-8ba9-4ffb-b3a2-1a834378ccc5,2911603,Departure,HPUR,0,187,2,,,01:44,01:44,2025-06-26 15:06:46.087579
18063b61-18b9-44b0-b8be-ae0f1baafc34,9121906,Departure,SVE,0,1236,4,,,08:51,08:58,2025-06-26 15:06:46.089207
5fd875a6-fa25-45fa-afc5-4e7d357f4654,3022148,Arrival,SIN,29,1076,1,18:41,18:16,18:25,18:58,2025-06-26 15:06:46.095072
dbb4405a-87c8-430b-bb36-0c7637a074b9,5846560,Arrival,MANR,36,1043,5,23:17,23:03,23:10,23:29,2025-06-26 15:06:46.100865
78eaa213-b9b9-4dbb-a57d-ef3dd509c8b8,1281882,Arrival,MSD,54,1584,5,03:31,03:09,03:15,03:41,2025-06-26 15:06:46.106802
37d33b62-bb53-483a-ac3a-19fa919b3fe6,2622807,Departure,VVH,0,1693,3,,,02:02,02:28,2025-06-26 15:06:46.108357
49c2ae46-1c40-4bd5-8baa-5b60eb162b3c,9486610,Departure,KYN,0,1732,1,,,20:22,20:22,2025-06-26 15:06:46.109917
b48d50d7-28ba-4306-b61c-bcd5a013f99f,3933706,Departure,SIN,0,1558,2,,,20:29,20:29,2025-06-26 15:06:46.111514
f440c501-eb4e-411c-9e6b-114554050e97,1543816,Departure,NSP,0,1221,3,,,03:08,03:49,2025-06-26 15:06:46.113089
a22926b8-ce8a-4d3d-8c10-794f7be9cac6,3512895,Departure,BEPR,0,1125,5,,,03:28,03:52,2025-06-26 15:06:46.114617
e5687d6e-a9de-4a0e-a2ca-258520791b67,6460307,Arrival,DIVA,50,886,2,03:42,03:35,03:40,03:56,2025-06-26 15:06:46.119790
5169a81a-c8a7-417a-bc5d-64539f4320a9,8592533,Departure,KHBV,0,1315,3,,,19:18,19:25,2025-06-26 15:06:46.121080
7a79cab4-aa8b-4a9d-b1a7-f4eac9a19748,5233167,Arrival,C/CH,59,799,1,14:09,13:58,14:06,14:29,2025-06-26 15:06:46.125797
f51ac982-cde9-4534-b9cd-0e3036c34bd5,1056963,Arrival,G,56,1622,5,02:46,02:18,02:23,02:55,2025-06-26 15:06:46.129739
b0dfc01c-9553-4353-8ed0-d0946a5d7bc3,2155807,Departure,GTR,0,1266,1,,,00:46,01:33,2025-06-26 15:06:46.130797
a4251afa-7cb8-43d9-8ed9-5ec2595d861c,5840615,Arrival,JTT,63,1800,2,10:14,10:01,10:06,10:31,2025-06-26 15:06:46.134505
8663e932-8428-4fe2-a525-5e552e07ece8,8754826,Arrival,NEU,99,1826,3,07:55,07:38,07:47,08:01,2025-06-26 15:06:46.137887
678e1d86-c599-4ed2-b0e7-dbebe04ca04e,1763188,Arrival,BEPR,45,1811,2,16:37,16:21,16:26,16:44,2025-06-26 15:06:46.141095
0c706424-4c1a-4ed4-8081-9ee81fdbb207,1987868,Departure,BOR,0,1998,1,,,21:33,22:23,2025-06-26 15:06:46.141970
b2da119a-9572-490e-93a9-d7dc74d54dba,1502447,Arrival,CSMT/ST,64,1139,5,05:11,04:56,05:02,05:26,2025-06-26 15:06:46.145010
12275b9f-2746-4cfb-b4f3-0fb51f73ad47,9242623,Arrival,MBQ,50,879,2,17:40,17:19,17:27,17:47,2025-06-26 15:06:46.147905
1adbc826-0a36-489e-8e56-0e95080bad8a,1101005,Departure,MDD,0,1966,5,,,20:50,20:50,2025-06-26 15:06:46.148672
f608d9d1-d801-43be-8daa-88c7386cbb0c,8148441,Arrival,DTVL,15,437,4,22:27,22:21,22:26,22:38,2025-06-26 15:06:46.151452
67907db3-1efe-479b-8729-650257799ccb,4485752,Departure,NVRD,0,1226,3,,,19:25,20:03,2025-06-26 15:06:46.152193
ecefa812-745f-47b6-b280-74cd2ef9fc35,1617256,Departure,SWDV,0,204,1,,,21:30,21:52,2025-06-26 15:06:46.152937
0045ba55-0f37-4613-b19a-d2e91801cf60,6593992,Arrival,MNKD,46,1847,4,18:13,17:49,17:57,18:22,2025-06-26 15:06:46.155786
7f297c0f-0b6a-40d8-8256-afef9798d972,6076253,Departure,NRL,0,1850,1,,,05:38,05:52,2025-06-26 15:06:46.156585
e5871dd0-6290-4818-9c09-c8e9a1fb984e,4635918,Departure,KHAG,0,1978,5,,,22:13,22:13,2025-06-26 15:06:46.157365
2491a04f-bab2-4c6c-acdf-c00cb04011a0,3101416,Arrival,CSMT/ST,27,1303,5,00:53,00:37,00:47,01:02,2025-06-26 15:06:46.160279
c9d4e5d6-7a75-4934-a3e1-2bed956e540f,1129569,Departure,JNJ,76,1545,5,08:11,07:46,07:51,08:26,2025-06-26 15:06:46.163151
43e520a6-78ec-4ec5-ba4c-c59cbe07a95f,8619877,Arrival,ROHA,49,1827,1,12:22,11:55,12:02,12:42,2025-06-26 15:06:46.165989
723f9025-fd2e-41bc-86d8-46c0861a0126,2730849,Departure,MBQ,0,1781,1,,,11:47,12:23,2025-06-26 15:06:46.166750
5a57949d-45dd-41c7-ac58-45853e08a4f5,9440203,Departure,D/DR/DDR,0,1063,2,,,09:56,10:17,2025-06-26 15:06:46.167533
591846d6-d66f-4a16-8745-4f88a84b85a6,6699047,Arrival,RMAR,15,511,3,19:55,19:25,19:35,20:06,2025-06-26 15:06:46.170567
a68e103c-0278-4df4-b210-3d067b38c921,4336772,Arrival,NHU,245,1498,5,00:21,23:56,00:03,00:33,2025-06-26 15:06:46.173386
2d006e7d-6a5e-410a-b8b5-d95392947a85,6134444,Departure,BY,0,1738,3,,,05:18,05:53,2025-06-26 15:06:46.174184
77e3f85b-a621-4bb4-840c-6854c4b29cbe,2416877,Arrival,KARD,47,1765,1,02:43,02:23,02:28,02:51,2025-06-26 15:06:46.177055
7d3a2f53-8740-4339-a830-4f45dd0ebc10,2184406,Arrival,KYN,49,1339,4,03:34,03:32,03:41,03:42,2025-06-26 15:06:46.180152
163687a2-fd59-4e80-b05b-728c1ae9313b,4514023,Arrival,SNCR,22,1108,2,12:25,11:57,12:03,12:40,2025-06-26 15:06:46.183069
29fd23b4-1e8d-4509-aa01-ce7064185269,8884309,Arrival,DIVA,23,852,3,01:57,01:43,01:50,02:09,2025-06-26 15:06:46.185930
a9b3342d-febb-4451-b222-6fa586babb28,3186317,Departure,SAH,140,1319,1,11:52,11:35,11:40,12:12,2025-06-26 15:06:46.188714
717ffc3c-1253-4ed1-bbfc-1b7237af90bf,4997070,Departure,BEPR,0,856,1,,,08:13,08:42,2025-06-26 15:06:46.189499
1b66015f-0f57-4b24-a0f2-d23a8a5044f7,9734391,Arrival,CTGN,70,1985,2,07:09,06:50,06:55,07:22,2025-06-26 15:06:46.192326
89e6fbac-78ea-41ba-a43c-433d09a454a8,9791149,Arrival,BO/BVI,30,1203,4,04:34,04:25,04:33,04:49,2025-06-26 15:06:46.195166
7718cd2f-ced1-4587-862b-2f8e7ff0d11e,9754319,Departure,ABH,0,745,2,,,21:00,21:00,2025-06-26 15:06:46.195922
7881652e-56f6-4f7c-b3ad-16059d707699,6679089,Departure,DRD,0,848,5,,,09:47,10:10,2025-06-26 15:06:46.196672
90f6cca3-a9aa-4ece-b289-eaa632bb55b8,1063822,Departure,THK,0,1004,3,,,00:25,00:25,2025-06-26 15:06:46.197396
f90dc9c0-0e72-421a-be00-ab7eb164adb8,1814315,Departure,VLP,0,1902,1,,,14:48,14:48,2025-06-26 15:06:46.198132
707d4929-4b51-46da-b143-0e38acbf7e6f,1682914,Departure,VVH,0,61,1,,,04:36,05:02,2025-06-26 15:06:46.198859
798b2620-cfd8-41bb-9e2a-a0d7df8e5866,4373426,Departure,PBHD,13,351,5,04:57,04:37,04:45,05:14,2025-06-26 15:06:46.201854
ba4b3a36-00e6-489c-b50d-aa6e69233d7a,2976160,Arrival,KOPR,48,833,3,18:50,18:22,18:32,19:06,2025-06-26 15:06:46.204601
19be4023-8fe9-4a00-bfb7-ebea5c3e07a2,5850441,Arrival,NVRD,8,501,3,04:45,04:24,04:31,04:58,2025-06-26 15:06:46.207621
85d50298-bb2f-435d-94bd-66bc76d9b647,9476984,Arrival,B/BA,12,408,4,13:59,13:55,14:00,14:09,2025-06-26 15:06:46.210485
45ec3374-e705-4c43-8ba8-ae71536fc668,3131813,Departure,TNA,0,1438,2,,,17:04,17:20,2025-06-26 15:06:46.211254
959868cd-01dc-4c3a-9485-95aa189a59b7,9299919,Arrival,KHBV,22,966,2,14:07,13:48,13:58,14:15,2025-06-26 15:06:46.214166
f0dff80f-daa6-44b0-bc9f-6d3a03f6cbc4,4127379,Arrival,D/DR/DDR,41,1559,1,17:19,16:53,17:02,17:32,2025-06-26 15:06:46.217025
fbf92468-b334-4552-9d22-ee3665ae7656,6232062,Departure,DRD,0,372,4,,,17:42,17:42,2025-06-26 15:06:46.217784
dcde8de9-aa87-49a6-8572-5c8971266d4a,9319160,Departure,SAH,0,810,1,,,01:47,02:13,2025-06-26 15:06:46.218531
0d551500-fd9c-4f8a-baf3-24ac3011702c,5579179,Departure,KARP,0,664,3,,,19:31,19:55,2025-06-26 15:06:46.219274
08e99d5e-deb7-40fe-b3b6-65569b851769,2866456,Departure,KHAG,0,402,3,,,09:27,09:27,2025-06-26 15:06:46.220054
d0c95af2-d04f-4ca3-ba17-b76b76f027d2,1908308,Departure,MEL,0,1135,2,,,21:53,22:04,2025-06-26 15:06:46.220784
9d7c34ea-cbad-4a7a-8364-8179aff1c1c4,1442434,Departure,THS,0,1238,1,,,06:06,06:34,2025-06-26 15:06:46.221561
6ef7ae56-2544-4cb9-9f72-3f8640748103,1900351,Arrival,KOPR,11,224,5,20:56,20:55,21:04,21:13,2025-06-26 15:06:46.224321
73d7a8ac-3987-4d35-9fc7-484145cccbad,3952484,Departure,A/AD/ADH,0,395,4,,,07:10,07:10,2025-06-26 15:06:46.225094
d0cf9d71-011f-4a8a-b795-02464f18eee1,5250993,Departure,TNA,0,725,1,,,07:59,08:32,2025-06-26 15:06:46.225858
7c4a02c4-192d-4bf9-a38d-467da223345d,2800744,Departure,BUD,81,1187,2,17:39,17:15,17:25,17:50,2025-06-26 15:06:46.228670
2553b9d5-3c00-4309-bec3-c3aa2ed0812f,2275479,Departure,KLE,0,680,1,,,18:40,19:30,2025-06-26 15:06:46.229478
24bb0936-0049-48cd-b45b-72b064f572ef,5095037,Departure,OMB,0,1478,2,,,08:26,08:50,2025-06-26 15:06:46.230192
a315094f-06dd-4d87-bb77-189d651400e7,8287592,Departure,BEPR,0,1251,1,,,11:58,12:08,2025-06-26 15:06:46.230970
1b36c416-d37f-4eaa-abf4-df69b61dfd47,5651856,Arrival,NSP,7,113,2,23:32,23:07,23:14,23:39,2025-06-26 15:06:46.233718
d16d29fa-5e2e-4fd0-953a-db204bfd5b64,9849717,Departure,SVE,0,99,3,,,14:08,14:08,2025-06-26 15:07:18.860576
b8f4984e-7d88-4dc2-bdce-8f2f14978277,2348431,Arrival,CHG,28,1347,4,04:51,04:22,04:30,05:09,2025-06-26 15:07:18.870454
54fc9441-ca5f-4210-a1a4-1908f09c502c,1953147,Departure,CRD,12,240,2,14:05,13:49,13:56,14:20,2025-06-26 15:07:18.876716
25e5a0bf-3eff-4438-8e9c-3555342d373e,2315976,Departure,B/BA,104,939,2,10:47,10:27,10:37,10:55,2025-06-26 15:07:18.882492
1acb68a5-3f9b-48a1-af9a-fa1ee47b109b,1266692,Arrival,SNRD,17,529,2,13:31,13:27,13:36,13:41,2025-06-26 15:07:18.888306
b0dfc01c-9553-4353-8ed0-d0946a5d7bc3,2155807,Arrival,KLE,25,1266,1,02:39,02:20,02:28,02:48,2025-06-26 15:07:18.894382
dd548a38-f9fb-43a1-b59e-cd225175ec84,9350012,Arrival,BSR/BS,43,1606,2,12:29,12:01,12:08,12:39,2025-06-26 15:07:18.900232
8f55a190-565e-4fb8-a062-8ae4c5948664,9464712,Departure,NIG,0,897,3,,,16:30,16:30,2025-06-26 15:07:18.901758
b407ca82-da22-4bf2-a7e0-c4abe41dd408,1346977,Arrival,KNDS,46,1790,2,21:35,21:15,21:24,21:54,2025-06-26 15:07:18.907590
dde9cc5b-a6cb-4804-b7f1-cce8b6a77a92,2670934,Arrival,BIRD,37,1340,3,21:36,21:27,21:35,21:50,2025-06-26 15:07:18.913478
f5b1b087-a36d-4e8d-a3dc-de680910fc7f,8899158,Arrival,BIRD,4,257,1,22:34,22:12,22:22,22:48,2025-06-26 15:07:18.919388
f8292a8b-9bd8-4851-8a42-20941aad9f16,9675055,Departure,MBQ,0,1879,1,,,07:17,07:17,2025-06-26 15:07:18.921054
3532f758-d387-4342-a0cb-3dd348c7c4f8,9646467,Departure,DLV,0,596,3,,,15:34,16:04,2025-06-26 15:07:18.922690
33e5986d-a02c-4ff5-81ac-858333e35dba,4042152,Arrival,TNA,35,1620,1,10:16,10:02,10:12,10:29,2025-06-26 15:07:18.928792
1428513c-ecaa-4c41-9020-eddf0a3138d5,8842982,Arrival,TPND,39,668,5,01:05,00:54,01:02,01:18,2025-06-26 15:07:18.934366
cd84fa8d-d03e-45ab-8b6e-70ba0837ea91,9298727,Arrival,RSYI,46,461,4,18:28,18:03,18:10,18:43,2025-06-26 15:07:18.939338
e6181025-45a3-43f3-8fd5-ca080c46d207,8937203,Departure,SIN,0,1965,4,,,10:13,10:13,2025-06-26 15:07:18.940598
9c08b1e6-c35e-414c-b943-c72200b944da,3966075,Arrival,BND,64,391,1,13:43,13:37,13:45,14:02,2025-06-26 15:07:18.945056
4ce8a741-b515-4bea-8649-0f87341d4fd2,8789205,Arrival,BY,98,1747,1,02:53,02:40,02:48,03:00,2025-06-26 15:07:18.948620
eb8ecd12-8497-4613-85c3-ac705bb808e7,5490705,Arrival,DRD,50,1354,2,22:06,22:03,22:13,22:24,2025-06-26 15:07:18.952262
3757ef60-b591-4b08-9961-240cf4a2f093,9143114,Departure,MDD,0,1771,4,,,06:42,07:11,2025-06-26 15:07:18.953336
f1e60f11-bc3d-4cab-88fd-f4a8e8d0952a,6552978,Departure,KARP,51,1251,2,09:52,09:46,09:56,10:02,2025-06-26 15:07:18.956618
854139ca-8efe-4223-8a79-ebdfe752cdf4,1862509,Arrival,SNRD,42,1665,3,07:11,06:56,07:05,07:22,2025-06-26 15:07:18.959750
3d19ef6c-2016-40db-b334-bcc69d065d98,9384106,Departure,KJMG,0,854,4,,,11:04,11:04,2025-06-26 15:07:18.960635
ff120d1e-5c34-42aa-b4c5-eac3c8782a98,4685632,Departure,UOI,0,1969,4,,,05:18,06:00,2025-06-26 15:07:18.961478
20f2ddc6-adec-4b71-ada7-935a35a086f0,3129669,Departure,KE,0,1492,3,,,05:53,05:53,2025-06-26 15:07:18.962322
14ad3ca3-5f72-4713-ac72-96d526cf6aa1,1444805,Departure,CSMT/ST,117,1628,3,00:00,23:35,23:42,00:12,2025-06-26 15:07:18.965735
446f1116-f18b-40e9-bdfd-e59b8dddc373,5314628,Arrival,SNRD,27,776,1,22:31,22:15,22:22,22:49,2025-06-26 15:07:18.969575
d3ac37b9-6fd9-47fd-8eeb-2d9b3b5e9e51,4509891,Arrival,MX,40,1483,5,19:33,19:09,19:15,19:50,2025-06-26 15:07:18.972515
d66ea707-9a2d-4d52-8b2b-5fde5787985f,7714197,Arrival,BSR/BS,18,580,5,01:21,01:10,01:15,01:31,2025-06-26 15:07:18.975385
38ebc494-7085-4d7d-b55e-9a263c54825a,4428041,Arrival,CCG,8,188,5,21:48,21:23,21:32,22:05,2025-06-26 15:07:18.978222
f6cc6e76-9813-4ea9-b74e-b3bd4ca37e39,6409704,Departure,TNA,0,139,1,,,22:27,23:07,2025-06-26 15:07:18.979030
5305afd3-ba2b-4327-b186-d0503bfaae1f,9418895,Departure,MANR,0,191,5,,,02:08,02:08,2025-06-26 15:07:18.979836
f27d6bd8-5eb9-4d50-8cea-ebabe6992980,4062807,Arrival,DIVA,25,1111,1,12:04,11:57,12:04,12:20,2025-06-26 15:07:18.983033
a0652ef7-4652-4a6f-bd41-e163e68358c3,9157411,Departure,KJT/S,188,1754,4,04:45,04:36,04:44,05:01,2025-06-26 15:07:18.985966
dff05760-083d-4459-9a6b-f71c7e3e3a76,8861796,Arrival,BIRD,24,475,3,05:25,05:20,05:27,05:38,2025-06-26 15:07:18.988784
d10657ee-e9bb-480e-ba9d-db78685deafa,9730209,Departure,NSP,95,1866,3,10:33,10:28,10:35,10:38,2025-06-26 15:07:18.991690
65e0e115-e4fa-45da-b6cd-ad065225af59,3557246,Arrival,KLY,65,1195,5,13:40,13:28,13:37,13:55,2025-06-26 15:07:18.994654
3ab8ff3d-398a-480e-a14f-34ec6bde4589,5860185,Departure,TLA,0,1962,3,,,10:11,10:20,2025-06-26 15:07:18.995437
0072c264-f32b-40b4-bfb1-d018d0d90e42,6047255,Departure,CHG,0,1583,3,,,12:42,12:59,2025-06-26 15:07:18.996182
3c053096-3632-4b1a-9951-69d477344f05,7728045,Arrival,VK,43,1596,2,17:37,17:09,17:14,17:52,2025-06-26 15:07:18.999107
6d99b66b-2203-4ba7-9618-708a82252780,8835429,Arrival,MTN,10,462,4,15:33,15:23,15:32,15:40,2025-06-26 15:07:19.001930
3b04b7fb-6e69-4446-b8c3-546dafa23f25,2644889,Arrival,KOPR,51,1429,3,22:05,21:47,21:54,22:24,2025-06-26 15:07:19.004698
2553b9d5-3c00-4309-bec3-c3aa2ed0812f,2275479,Arrival,NIG,14,680,1,20:15,19:52,19:59,20:22,2025-06-26 15:07:19.007571
c6ca054d-6f82-48e4-8e96-a1f319c5dcca,9550587,Arrival,OMB,10,460,2,02:03,01:55,02:03,02:21,2025-06-26 15:07:19.010359
b23755bb-96dd-42a2-92e2-f878ab569634,7173638,Departure,MANR,132,1232,4,17:07,16:55,17:04,17:21,2025-06-26 15:07:19.013262
542cc5ac-f283-4563-a4b6-bae7eb471fd2,2428864,Departure,MM,0,1363,3,,,17:17,17:38,2025-06-26 15:07:19.014052
a56042b9-b738-473f-b714-7f795dd6ff4d,8789831,Departure,KOPR,0,845,2,,,20:45,20:45,2025-06-26 15:07:19.014799
5bf481cc-85e8-4a26-8ce3-1a140fe748df,8269462,Departure,MNKD,0,1431,1,,,05:32,05:32,2025-06-26 15:07:19.015501
12fe95fa-8f0f-470b-bd95-717127af5b3a,5727099,Departure,VTN,0,474,2,,,09:27,10:08,2025-06-26 15:07:19.016222
e1f162af-f5ba-48a8-a791-fa28805d7607,5315085,Departure,VVH,0,1028,1,,,08:21,09:04,2025-06-26 15:07:19.017008
7a9b622c-fb7f-4d3b-a5e8-914cc44d8244,7897595,Departure,CHF,55,1100,2,20:22,20:00,20:09,20:42,2025-06-26 15:07:19.019945
7db19723-955e-47c0-ab90-8ae1db638043,5017845,Departure,G,0,338,3,,,18:04,18:04,2025-06-26 15:07:19.020925
3dc43f05-44a6-4bfa-81b1-82c2916e76e5,1705678,Arrival,NRL,17,285,3,13:19,13:02,13:07,13:38,2025-06-26 15:07:19.023644
6a6603f0-245e-484c-b04e-e847a31dcd5e,9300963,Arrival,NEU,20,615,5,13:14,12:54,13:04,13:24,2025-06-26 15:07:19.026487
4cfdf6d0-37f7-4bfd-b666-61eb957bb43b,6574773,Departure,SWDV,18,474,1,23:13,23:00,23:08,23:25,2025-06-26 15:07:19.029318
8e737859-6dce-4fed-9bf2-46735b305938,3320073,Arrival,RABE,6,268,1,17:24,16:58,17:05,17:34,2025-06-26 15:07:19.032128
3f4a7fca-deff-4f9f-b8a1-768a426068c5,4996194,Arrival,VGI,49,1339,5,08:15,07:45,07:52,08:32,2025-06-26 15:07:19.034900
7410005f-8753-4355-b17f-38ae611a9b09,8321660,Arrival,KLY,33,633,1,22:59,22:33,22:38,23:14,2025-06-26 15:07:19.037583
dfeaf2d2-b65d-47d2-83bd-c84e9278ba9e,8753904,Arrival,MBQ,37,1518,4,21:21,20:58,21:06,21:32,2025-06-26 15:07:19.040490
33e164e3-b28c-454f-a8b3-7f0a1980ffd3,7815424,Departure,MBQ,0,1888,1,,,22:25,22:25,2025-06-26 15:07:19.041217
f82fbf62-02e8-4551-8e3e-19f6d3573536,3102602,Arrival,KP,41,1551,4,20:40,20:27,20:33,20:51,2025-06-26 15:07:19.044814
f3f5625a-0389-42b4-9027-7339d9318b19,6430547,Departure,OMB,0,1737,1,,,17:16,17:16,2025-06-26 15:07:19.045546
3bddeb5c-d013-4b6a-84b5-52ba910d8b4b,7881002,Departure,KLV,0,561,4,,,03:04,03:04,2025-06-26 15:07:19.046277
79131547-65ef-44f0-a1c9-f02e93865ebe,3292758,Departure,CTGN,0,1712,1,,,13:50,13:50,2025-06-26 15:07:19.047036
c0075183-7c0a-4c74-b5ae-e0e36a9e14b1,2287580,Arrival,AIRL,12,214,4,22:14,22:06,22:12,22:33,2025-06-26 15:07:19.049751
3a5c16ce-9292-48ad-975e-1b726642bdad,7623438,Arrival,KHAG,20,723,2,00:01,23:53,00:00,00:18,2025-06-26 15:07:19.052553
4b125674-d640-4a45-96d4-7f8c3f8be86a,8674022,Departure,VSD,0,467,5,,,00:27,00:27,2025-06-26 15:07:19.053328
7272fdec-c820-45d0-9dc1-9ea208b84ff0,2376876,Arrival,VSH,39,1868,1,18:23,17:56,18:03,18:43,2025-06-26 15:07:19.056182
45757f37-048a-41ab-aa5b-e5bc19577f49,9433093,Arrival,GTBN,25,1141,4,10:00,09:39,09:48,10:15,2025-06-26 15:07:19.059068
3d0a6d29-88c8-40cb-b71a-eedb3f79e6b0,1934335,Arrival,SNRD,22,1090,1,19:38,19:11,19:16,19:57,2025-06-26 15:07:19.061950
