trainId,trainNo,category,operator
6981652,3072,Local,Joint
8224030,3074,Express,Joint
2453347,9306,Mail,Govt
3020580,12366,Passenger,Govt
1341244,1712,Passenger,Private
8716813,3134,Local,Govt
4286075,13237,Local,Joint
9963525,13239,Passenger,Joint
5789954,2519,Mail,Joint
2442188,2054,Passenger,Govt
5099266,13416,Local,Private
1669943,6353,Mail,Joint
9665210,4039,Express,Govt
6394802,4005,Express,Private
4201266,4003,Express,Private
5875032,2366,Passenger,Joint
6521041,2350,Express,Govt
3310640,2053,Local,Govt
2352367,12150,Passenger,Govt
6940645,3253,Local,Private
9588808,8623,Local,Private
9290912,12792,Mail,Joint
2727627,2792,Superfast,Private
3457882,23348,Passenger,Private
1281882,9056,Mail,Govt
1613992,12742,Local,Private
6111145,15280,Mail,Private
9168142,15279,Superfast,Joint
3626150,11098,Express,Joint
1832996,11097,Mail,Govt
3552710,12303,Mail,Private
6457071,12381,Express,Private
1519606,12382,Mail,Joint
2548516,12304,Local,Private
3729067,19261,Mail,Govt
5052571,12502,Mail,Govt
8273982,12501,Passenger,Govt
9472260,15601,Passenger,Govt
9954225,12662,Express,Govt
4333293,12661,Mail,Joint
6058636,13255,Local,Govt
5250237,22351,Local,Private
8200742,12126,Local,Joint
2454029,12125,Express,Joint
6837782,18463,Passenger,Govt
5391204,18464,Mail,Joint
4402569,12496,Superfast,Joint
1553264,11105,Mail,Private
8467368,11106,Local,Private
4199212,12417,Local,Joint
1720313,12418,Superfast,Govt
1092670,18413,Express,Joint
8136449,22810,Mail,Joint
4788908,22814,Mail,Joint
7199287,11454,Passenger,Joint
9452515,11453,Local,Private
5799234,14307,Express,Private
8965536,22605,Express,Govt
4223175,12828,Local,Joint
2143150,14038,Superfast,Govt
2376876,11005,Local,Joint
9883332,16856,Express,Govt
2063245,16573,Passenger,Joint
1529467,16862,Mail,Govt
9638994,16858,Passenger,Govt
2402361,12255,Local,Govt
4700472,56700,Local,Private
2160755,1435,Passenger,Joint
5124580,11405,Local,Joint
9258642,22881,Superfast,Joint
1186938,12581,Passenger,Joint
3480342,2881,Passenger,Private
5379353,11090,Passenger,Joint
8239678,11092,Passenger,Joint
2952521,8296,Passenger,Joint
5943258,51451,Passenger,Govt
4508400,11026,Superfast,Joint
2574399,12297,Superfast,Govt
7741589,12264,Passenger,Joint
7971627,22150,Mail,Joint
5727466,6801,Express,Joint
4073298,12730,Superfast,Joint
4529085,12114,Superfast,Private
1027821,15030,Mail,Private
4596289,5024,Local,Joint
2166046,6028,Mail,Joint
4494475,11101,Passenger,Joint
6526477,22845,Express,Private
7554591,1011,Local,Govt
9292647,1651,Mail,Joint
8269462,17013,Superfast,Private
5910483,22943,Mail,Govt
4898319,19311,Local,Private
4480187,1109,Local,Govt
2607591,12170,Local,Govt
1531041,12939,Passenger,Govt
2760616,9760,Passenger,Private
7458469,1655,Local,Joint
3892339,2511,Local,Joint
8516318,11407,Express,Private
9432330,1451,Express,Govt
1706513,1477,Mail,Govt
1058081,51401,Passenger,Govt
1766731,12135,Express,Joint
4681591,1235,Mail,Govt
1952919,12729,Superfast,Private
8606546,17613,Express,Govt
3971376,7630,Mail,Govt
5229946,7621,Passenger,Joint
8376958,1022,Local,Joint
5253019,1237,Express,Private
8326896,51421,Passenger,Govt
8615829,4417,Passenger,Joint
6769408,1071,Passenger,Govt
6890475,1077,Passenger,Joint
9646467,12149,Mail,Govt
8597495,3254,Passenger,Govt
9852412,2349,Local,Private
4827202,12026,Express,Joint
8032800,2410,Local,Govt
2283851,1219,Mail,Govt
7199941,51455,Express,Joint
1328221,1010,Passenger,Govt
5639891,6802,Mail,Govt
5869845,2409,Mail,Private
3351826,11088,Mail,Govt
5602652,12138,Passenger,Private
9471585,12137,Superfast,Govt
3226002,15047,Superfast,Govt
9300408,12843,Mail,Private
1504542,18405,Passenger,Govt
3207109,18421,Local,Joint
5262997,14710,Local,Private
7510882,22859,Mail,Private
5850983,18419,Passenger,Private
5482054,22890,Express,Private
4078515,22878,Passenger,Joint
9127644,18425,Passenger,Govt
7541162,22884,Local,Joint
1293997,8470,Local,Joint
9986522,15639,Local,Private
1445039,12994,Passenger,Joint
1356784,19454,Passenger,Govt
7600328,12896,Local,Joint
7460741,12838,Local,Private
5287704,12888,Superfast,Joint
5276571,12882,Express,Govt
2743705,18473,Passenger,Private
7996340,18416,Superfast,Govt
4385300,15643,Local,Private
6756046,22866,Passenger,Joint
1212412,12146,Passenger,Private
2351948,18401,Superfast,Govt
9938602,18414,Superfast,Joint
3060800,18304,Mail,Private
3627832,3102,Express,Private
4019119,22836,Local,Govt
5428321,18407,Superfast,Govt
3925573,2838,Express,Private
4601976,8012,Express,Private
2666263,8008,Express,Private
4648822,8010,Mail,Govt
9121906,8014,Mail,Private
6076253,8401,Passenger,Joint
2381681,8410,Local,Govt
3198465,22827,Superfast,Govt
5589314,17479,Mail,Govt
5252661,22910,Local,Private
4343843,22883,Local,Joint
3444944,12802,Express,Govt
3949874,22606,Mail,Govt
7034769,12801,Express,Govt
3630963,15048,Local,Joint
8386609,12533,Express,Private
6506690,12534,Express,Govt
5495134,1208,Express,Private
5332421,7502,Superfast,Joint
2709878,51434,Superfast,Joint
1610997,1038,Mail,Joint
9351651,8570,Mail,Joint
1568318,18568,Express,Joint
6351342,7214,Mail,Govt
6429340,7112,Express,Joint
6871745,18210,Local,Govt
9215230,8797,Local,Private
2841602,8795,Express,Govt
7012324,13146,Mail,Govt
1781211,13145,Local,Joint
2641946,72451,Mail,Private
9117219,72452,Passenger,Joint
5936261,12433,Passenger,Joint
2543884,12431,Mail,Private
6259207,22691,Local,Joint
6497787,12437,Mail,Govt
8833623,22693,Superfast,Private
2848879,12493,Mail,Private
4041282,12141,Mail,Private
7133063,13234,Express,Govt
9898156,13233,Local,Private
3698481,16614,Superfast,Joint
7382883,17018,Passenger,Govt
4083612,22937,Mail,Govt
4345530,9571,Mail,Joint
7258055,9567,Superfast,Govt
9861575,12463,Passenger,Govt
4012839,18418,Superfast,Private
3243617,18417,Superfast,Govt
5731063,16349,Mail,Joint
1705750,11004,Local,Private
1572467,11003,Passenger,Joint
1465034,22162,Mail,Private
2571950,22101,Express,Govt
6382624,22454,Express,Joint
1618390,12568,Express,Joint
7796552,22453,Express,Joint
4119038,22161,Passenger,Govt
3476733,22102,Superfast,Joint
5948233,12567,Passenger,Joint
2849765,16350,Superfast,Private
4734257,16558,Passenger,Govt
2479772,16557,Mail,Private
9260522,57619,Express,Private
5582404,6101,Mail,Private
2004126,16701,Mail,Govt
1810769,16713,Passenger,Private
4453222,16734,Superfast,Private
8566800,16618,Superfast,Private
9394845,16101,Mail,Private
3925685,19061,Mail,Govt
2138859,12347,Mail,Private
4650995,12348,Passenger,Joint
4809733,14707,Local,Govt
6602376,14708,Express,Private
7311874,18610,Superfast,Private
1834322,16589,Express,Govt
6663721,16590,Passenger,Govt
9105017,15014,Superfast,Private
9661363,15013,Passenger,Govt
3891469,12465,Superfast,Joint
7698615,12521,Mail,Joint
3240855,12511,Passenger,Joint
8036193,12522,Express,Govt
4336110,12512,Superfast,Joint
1908891,19653,Passenger,Joint
8033663,12718,Passenger,Govt
5957133,12717,Local,Govt
3717758,50103,Mail,Joint
9456588,57271,Local,Joint
6257174,17430,Mail,Joint
8862707,17429,Passenger,Govt
2960233,22487,Express,Govt
6823340,9741,Mail,Private
2187843,52570,Superfast,Joint
9911365,12427,Passenger,Private
9086244,2184,Superfast,Joint
3679963,58230,Mail,Private
6603597,51753,Passenger,Private
3791102,11704,Express,Joint
6652045,1266,Superfast,Govt
7822707,2192,Superfast,Govt
1401097,2186,Express,Private
3977512,11703,Superfast,Joint
9394355,1703,Express,Joint
5025489,51702,Passenger,Joint
6209459,1676,Local,Joint
4439170,1670,Passenger,Joint
5117235,11208,Express,Joint
5041424,9572,Superfast,Govt
5239971,22938,Local,Private
8102289,12186,Superfast,Govt
8471249,12185,Passenger,Govt
4598998,6032,Local,Govt
1727252,57272,Express,Govt
5846188,18302,Local,Joint
9873045,13242,Superfast,Joint
2736808,12142,Mail,Joint
1101005,18623,Mail,Govt
8768291,19322,Mail,Joint
7111993,18696,Local,Govt
2404624,13201,Express,Govt
8081162,13282,Express,Govt
5022844,3282,Local,Private
1003257,12310,Superfast,Private
2137965,12309,Superfast,Joint
8888644,22464,Passenger,Private
4531724,12464,Local,Govt
3593152,9568,Local,Private
4946233,19579,Local,Private
9886620,9579,Express,Joint
4066197,19571,Local,Private
6722315,17017,Superfast,Govt
9836386,8050,Express,Joint
6472272,2850,Passenger,Joint
3158563,14711,Superfast,Joint
9247330,22621,Local,Govt
7862474,16714,Passenger,Govt
3197573,6020,Passenger,Private
6856467,6010,Mail,Joint
9001680,15119,Local,Private
8328706,16733,Mail,Private
2531887,16780,Express,Govt
7020780,14259,Mail,Joint
6608228,15056,Passenger,Joint
8754826,19062,Local,Govt
7400092,9062,Superfast,Joint
9143114,55322,Superfast,Joint
2909926,15031,Express,Private
2505342,5055,Mail,Govt
1593457,25036,Local,Private
9041617,15034,Local,Private
8057307,5312,Local,Joint
3248263,50104,Superfast,Private
1942981,116,Mail,Private
2285475,118,Local,Joint
8131986,18605,Local,Govt
9342062,15661,Mail,Private
1086755,18603,Superfast,Private
6011298,18611,Mail,Govt
1442735,18619,Passenger,Govt
7381663,18632,Superfast,Govt
4249618,12877,Passenger,Govt
3045853,18631,Express,Private
3808311,18628,Local,Private
6007100,22892,Passenger,Private
7801729,12365,Local,Govt
9937040,18609,Superfast,Private
3758725,3446,Passenger,Govt
6628589,12453,Passenger,Govt
3320073,12439,Local,Joint
6093194,18629,Mail,Govt
8030981,8629,Local,Private
1535730,8624,Local,Private
5986415,15927,Local,Govt
7652486,5967,Superfast,Private
2260781,16177,Mail,Private
9654491,16178,Mail,Private
1658232,14324,Passenger,Private
8939974,18105,Express,Joint
5515835,18107,Mail,Govt
3764006,18109,Mail,Govt
2789561,13014,Local,Govt
1668632,13188,Passenger,Joint
5193320,12374,Mail,Private
4173497,4742,Superfast,Govt
7237027,19327,Superfast,Private
3531815,8562,Passenger,Govt
3564663,17622,Local,Joint
3737176,7430,Passenger,Joint
5349918,12884,Superfast,Govt
6391464,12883,Superfast,Private
9920884,3544,Local,Private
4846116,13044,Superfast,Joint
3190789,3030,Superfast,Joint
8376717,3044,Superfast,Govt
5245626,12393,Local,Govt
2622807,11064,Mail,Govt
4256337,17230,Express,Govt
7515031,17229,Passenger,Joint
2039201,19166,Local,Govt
8721366,19167,Superfast,Private
7371786,19168,Superfast,Govt
4298106,19165,Superfast,Private
3532001,12715,Express,Govt
2012381,14017,Local,Private
2545847,14018,Superfast,Private
6343163,14015,Superfast,Joint
2109860,14007,Express,Private
7761262,14008,Superfast,Joint
9734391,14016,Mail,Govt
4689074,11024,Passenger,Private
1809011,11023,Express,Govt
4205935,12132,Superfast,Joint
2251289,11067,Local,Private
1730416,11068,Superfast,Govt
2092008,21068,Express,Private
5681309,12152,Mail,Govt
6615785,12151,Express,Private
5390257,12217,Superfast,Joint
3059356,12649,Passenger,Private
7525187,12651,Superfast,Govt
5281462,12629,Express,Joint
4986825,12394,Local,Govt
7137588,12808,Passenger,Joint
7424176,12807,Mail,Private
8686845,14164,Express,Joint
7603647,14163,Express,Govt
4848727,12296,Express,Joint
9312169,12295,Express,Govt
6047404,12337,Passenger,Govt
5756258,12338,Express,Private
1714091,2852,Passenger,Private
6754433,18010,Local,Joint
2612369,12557,Express,Govt
2358115,12558,Express,Private
8798822,16058,Mail,Joint
5186833,16057,Express,Private
3763184,12346,Superfast,Govt
8981986,12345,Local,Private
1407357,15159,Express,Govt
3364821,15230,Superfast,Joint
5351984,15229,Superfast,Govt
3504540,15160,Express,Private
8883813,12474,Local,Joint
3576362,12473,Passenger,Govt
6975037,14649,Passenger,Private
7862325,14650,Mail,Joint
8691376,12278,Local,Govt
6021299,12277,Passenger,Govt
2864739,12713,Local,Govt
9076897,12714,Express,Joint
1410663,10001,Superfast,Private
4031954,10002,Superfast,Joint
5335332,15273,Passenger,Govt
5250993,15274,Passenger,Govt
7501361,19017,Express,Private
1669825,19018,Passenger,Joint
4855660,19216,Passenger,Private
6580419,19215,Superfast,Govt
7366157,19006,Mail,Private
3368900,19005,Mail,Govt
3745899,6513,Express,Govt
9517564,22625,Passenger,Private
5656622,56912,Mail,Govt
7690745,56910,Superfast,Private
2965311,16531,Superfast,Govt
9234413,16534,Mail,Private
1925381,6030,Local,Private
6334103,16594,Mail,Private
4901624,16201,Express,Private
5513888,3235,Local,Private
1989343,4513,Mail,Govt
8932838,18311,Mail,Private
1936709,22804,Mail,Joint
7491898,18303,Mail,Private
4699126,18301,Local,Govt
8481645,8301,Local,Joint
9032818,7101,Express,Joint
7957862,8892,Local,Govt
6497063,7117,Superfast,Govt
9510521,22850,Passenger,Govt
1135526,17320,Superfast,Private
4743352,7320,Passenger,Joint
3142570,8573,Local,Private
5418377,12784,Passenger,Private
6231021,2728,Passenger,Joint
9960528,2740,Express,Govt
6664002,7148,Local,Joint
3414323,8512,Passenger,Joint
3031815,7104,Local,Private
4435937,17037,Passenger,Joint
9202394,7210,Superfast,Joint
9711015,7208,Passenger,Joint
6081499,2776,Passenger,Private
6017429,2738,Express,Private
4330506,7202,Local,Private
9912605,2701,Superfast,Joint
2933274,17007,Superfast,Joint
4651852,12219,Superfast,Private
8662237,22203,Mail,Joint
4010434,12736,Local,Joint
5771137,2709,Mail,Joint
8824631,12513,Passenger,Govt
2556407,7249,Superfast,Private
3543980,7149,Passenger,Private
7363396,12706,Local,Private
2123007,12795,Superfast,Joint
8747131,19714,Mail,Private
5905166,9735,Mail,Govt
7639061,2220,Passenger,Private
5741542,7002,Express,Joint
3451573,7050,Passenger,Govt
9522377,17026,Mail,Govt
8506440,12752,Mail,Joint
2849342,12771,Express,Govt
1037638,7121,Mail,Private
6353146,7119,Local,Govt
7802898,19201,Mail,Govt
6048303,9222,Mail,Joint
3245221,12791,Local,Govt
3570073,3242,Local,Joint
2810038,3241,Local,Joint
3564098,12774,Local,Joint
1722198,17002,Local,Private
1709442,2732,Local,Joint
8993470,12732,Passenger,Private
7160562,2742,Superfast,Private
8329727,8504,Express,Joint
6689375,8502,Express,Joint
1934495,8506,Mail,Joint
5015369,55616,Local,Private
2381949,13119,Local,Govt
8864157,3179,Local,Private
9973924,12987,Express,Govt
3601013,3189,Express,Govt
4051124,3173,Express,Private
4632434,13133,Local,Private
7375096,13105,Mail,Govt
1178276,2265,Local,Joint
5713576,12260,Local,Private
3162438,9310,Express,Private
9777869,4822,Express,Joint
1873541,53175,Local,Private
2813430,53131,Local,Govt
7213375,3139,Local,Govt
5535644,2260,Mail,Private
7765372,3101,Express,Govt
6493831,12313,Mail,Govt
3482518,13187,Local,Private
7443468,12373,Mail,Private
6368320,2266,Passenger,Govt
5639063,58701,Local,Joint
9154500,13152,Local,Private
1476499,12314,Passenger,Private
6938274,9221,Express,Joint
1644107,17319,Passenger,Private
1609402,12488,Express,Joint
8975370,12487,Passenger,Joint
6527878,6193,Superfast,Govt
4117233,6803,Express,Private
7633571,17209,Mail,Govt
8333780,12769,Express,Govt
4978440,12770,Passenger,Joint
8360637,12140,Express,Joint
7784778,12139,Superfast,Joint
8056815,4731,Express,Private
3846643,4752,Passenger,Private
5379375,14525,Local,Govt
6453216,14713,Local,Joint
6171832,4733,Passenger,Joint
2699349,12486,Mail,Joint
5777571,4721,Superfast,Joint
3486234,14712,Passenger,Joint
5954029,11651,Local,Private
8877692,13345,Local,Private
4005486,23347,Superfast,Joint
3055509,14674,Local,Joint
2189406,14673,Express,Govt
1723477,1447,Superfast,Joint
5518046,11448,Express,Joint
2590061,11447,Superfast,Private
5592675,22641,Express,Private
9309639,14645,Local,Private
2581390,14646,Local,Private
7396273,12497,Express,Govt
9010773,12498,Passenger,Joint
6185711,11035,Mail,Joint
1673313,11036,Superfast,Private
2660470,12243,Passenger,Govt
7259074,12025,Local,Govt
9053173,12008,Mail,Private
7222136,12028,Local,Private
7497117,12027,Superfast,Govt
9585934,12010,Superfast,Joint
3276464,12009,Superfast,Private
9529376,12244,Local,Govt
7661292,12007,Local,Govt
7840583,12019,Mail,Govt
4062807,12041,Mail,Govt
9440203,12020,Passenger,Joint
6740978,23225,Superfast,Govt
3096091,2204,Express,Govt
2872586,12204,Local,Joint
5648626,17210,Express,Joint
2924994,16579,Superfast,Govt
8564363,22912,Passenger,Joint
5159239,22911,Express,Joint
8530361,19305,Passenger,Joint
5455686,22601,Express,Joint
4440988,51033,Passenger,Private
8578757,12560,Superfast,Joint
3196987,12559,Local,Joint
7667780,52451,Superfast,Private
7454358,22830,Local,Private
9508343,15021,Passenger,Joint
8910260,8898,Superfast,Govt
8257838,18030,Local,Govt
5306094,22825,Superfast,Govt
1924509,22213,Superfast,Private
9251085,22835,Superfast,Private
3403271,12773,Superfast,Govt
6543218,22849,Local,Private
2367703,22642,Mail,Private
5641665,19659,Local,Govt
9270150,22853,Passenger,Govt
5294123,6021,Local,Joint
4380285,12452,Passenger,Joint
5704901,12451,Local,Govt
7271926,19051,Passenger,Joint
5326641,12391,Express,Joint
1317138,12392,Express,Joint
4496308,22462,Express,Joint
5837658,22461,Mail,Joint
9880259,15818,Superfast,Joint
1257520,12115,Local,Private
2863287,12116,Express,Govt
4223934,14811,Mail,Private
7514943,16182,Mail,Govt
1238269,16181,Passenger,Joint
5937168,17239,Local,Joint
8889909,17240,Mail,Joint
2911603,12710,Express,Private
2121146,12709,Superfast,Private
8748043,18008,Local,Private
9956875,74640,Passenger,Govt
7360486,11010,Express,Private
3284778,11009,Local,Govt
5995095,54076,Passenger,Joint
4343671,23346,Superfast,Joint
7763442,7111,Superfast,Govt
8085015,12144,Mail,Private
8861796,19404,Superfast,Govt
2184406,19604,Express,Joint
4304133,14013,Passenger,Govt
2907011,16202,Passenger,Govt
3494656,3328,Superfast,Private
5056051,13166,Mail,Joint
7928244,15724,Express,Govt
2100869,52454,Superfast,Joint
2230442,52458,Passenger,Private
9936369,11463,Superfast,Govt
6268366,11465,Local,Joint
7730677,19251,Mail,Private
7455301,17207,Superfast,Joint
4902880,17205,Mail,Govt
5849335,22602,Superfast,Govt
8545865,22893,Superfast,Private
9490012,22455,Superfast,Govt
8495829,16218,Mail,Joint
6850063,4011,Express,Govt
3987281,4406,Passenger,Govt
6902018,18408,Mail,Joint
9748100,2745,Express,Govt
8404439,1037,Superfast,Govt
8340131,17001,Passenger,Govt
5483712,6805,Mail,Joint
4968988,18504,Superfast,Private
2886713,22802,Express,Joint
2007867,2802,Express,Joint
2959264,8568,Express,Govt
8373980,11306,Local,Govt
4715499,22134,Mail,Private
8474652,6553,Superfast,Private
7217911,11424,Passenger,Private
8080473,19222,Passenger,Govt
4217562,9252,Superfast,Govt
5254489,19221,Local,Joint
4652607,13288,Mail,Govt
8647859,13287,Superfast,Govt
3385274,54075,Local,Govt
2968368,22807,Local,Govt
5920482,22813,Mail,Private
9994160,8409,Passenger,Joint
6761443,2773,Superfast,Private
8179643,2865,Local,Joint
8148441,18009,Passenger,Joint
5224902,22857,Passenger,Private
7477609,1070,Passenger,Joint
4355767,2853,Local,Joint
6080537,1074,Express,Joint
5073786,1222,Express,Joint
1285379,2807,Local,Govt
4989032,8053,Local,Private
2145746,2704,Mail,Govt
2746062,8402,Passenger,Joint
9358714,2837,Mail,Joint
2275479,8007,Local,Govt
4965834,8474,Passenger,Govt
6672835,8013,Passenger,Joint
4335211,8011,Local,Private
7889071,8009,Superfast,Govt
5281686,2849,Superfast,Govt
7110269,2703,Passenger,Govt
6029647,22855,Passenger,Govt
6687192,22852,Passenger,Joint
1425491,4917,Express,Private
3731010,18410,Local,Joint
7254402,18409,Mail,Joint
5339934,6064,Express,Private
3736355,22410,Local,Govt
4854904,12691,Passenger,Joint
7069357,9610,Superfast,Joint
9704086,9015,Express,Private
5451824,59025,Local,Private
5841838,19047,Local,Govt
4257490,9051,Passenger,Joint
1343942,13426,Local,Govt
8018842,19053,Passenger,Private
9884761,7610,Mail,Private
1217856,9055,Local,Private
7464121,9052,Local,Govt
6165512,12814,Mail,Private
7180646,12813,Local,Govt
5666777,13301,Express,Private
6971501,13302,Passenger,Private
9934706,22419,Mail,Govt
2687253,22420,Express,Joint
4592361,14706,Mail,Private
7707845,14014,Express,Govt
5095037,19403,Passenger,Govt
1432689,22208,Superfast,Joint
3043735,22207,Express,Govt
2885087,56903,Local,Govt
6424322,11423,Express,Joint
5394489,12169,Passenger,Joint
6713267,9716,Passenger,Private
7745887,9714,Mail,Joint
3025899,11051,Local,Private
1361058,1408,Express,Govt
9920379,1302,Express,Govt
6974616,51450,Local,Joint
1877387,1009,Passenger,Joint
1050347,1333,Mail,Joint
2599026,6552,Mail,Private
3802626,22133,Mail,Govt
3018416,12936,Passenger,Private
9591252,19026,Mail,Joint
2829875,12946,Superfast,Govt
9842401,59026,Local,Joint
7947439,29060,Local,Govt
4213477,19060,Mail,Joint
4705412,59014,Mail,Joint
3549481,59078,Express,Private
6884411,22828,Local,Private
4514023,13054,Express,Govt
6253492,12479,Express,Joint
4627296,12480,Passenger,Govt
2458887,22356,Superfast,Joint
1836552,22355,Express,Private
4187205,19416,Passenger,Joint
5903713,9422,Passenger,Govt
6667903,9022,Express,Private
5232567,14504,Express,Joint
7497636,15656,Passenger,Govt
5295943,5656,Passenger,Private
3339607,4976,Local,Joint
7778675,2679,Local,Private
9454485,4401,Superfast,Joint
6112833,22679,Express,Govt
6191108,2680,Local,Private
7943044,22680,Express,Govt
2451043,12472,Mail,Private
9360358,12471,Express,Govt
3707549,12957,Express,Govt
1763188,12782,Mail,Private
2392057,12781,Local,Govt
7706157,12644,Local,Joint
6557507,12029,Superfast,Govt
6562652,12030,Express,Govt
2526543,12803,Local,Private
7466484,12561,Superfast,Govt
1647717,12562,Mail,Private
5529043,1004,Superfast,Joint
3956015,50106,Superfast,Private
2939853,1202,Local,Joint
6669462,12652,Mail,Govt
6755011,12279,Passenger,Govt
7757344,12280,Express,Joint
4743458,16206,Local,Private
1570251,16227,Superfast,Govt
7460142,7301,Mail,Joint
1900351,12621,Passenger,Private
6249574,12622,Mail,Private
3374061,12858,Passenger,Joint
2871307,12857,Express,Govt
9943714,18451,Local,Govt
6711714,18452,Local,Private
1236425,17618,Local,Private
6396162,17617,Express,Govt
3601474,19045,Express,Joint
2905307,19046,Express,Govt
6017267,18183,Passenger,Private
7088762,18189,Express,Joint
2551313,13511,Passenger,Joint
4936071,58113,Mail,Private
6362949,18181,Mail,Private
9856085,8181,Passenger,Govt
1473854,58111,Superfast,Govt
2525452,18101,Mail,Govt
5006477,18515,Local,Private
7380749,8515,Local,Govt
7707891,18111,Passenger,Govt
5532174,12889,Superfast,Private
5834069,13512,Mail,Joint
2305986,16106,Mail,Private
8067366,1092,Passenger,Govt
2343476,1076,Mail,Joint
1866362,23142,Local,Private
4439714,17035,Passenger,Joint
5881845,17036,Express,Joint
5018547,22630,Express,Govt
6913529,6709,Superfast,Private
5148590,6715,Superfast,Govt
2642048,1068,Passenger,Private
2759029,22620,Express,Joint
9894422,12788,Local,Joint
1757727,16787,Passenger,Private
7022365,6708,Express,Govt
4973441,6716,Express,Joint
3349589,6714,Superfast,Joint
4802700,608,Express,Private
4352059,672,Passenger,Govt
8788653,6746,Local,Govt
3025548,13142,Mail,Private
1897041,13141,Local,Private
8095389,12642,Express,Private
9462332,12614,Express,Joint
6765585,12613,Superfast,Private
7639343,13158,Superfast,Joint
6699047,13157,Mail,Govt
7294025,6571,Express,Private
6236004,16105,Local,Govt
6486660,6057,Passenger,Govt
5513674,12641,Superfast,Govt
9299103,17487,Mail,Private
9092568,17488,Mail,Govt
3259350,6515,Passenger,Joint
9847110,6745,Passenger,Private
6111153,6711,Mail,Joint
8006889,6705,Passenger,Private
5918714,6703,Superfast,Govt
6440392,22627,Superfast,Govt
3532166,6713,Mail,Joint
6747270,11021,Mail,Joint
3427552,7506,Superfast,Govt
9078595,12543,Local,Private
8283739,22617,Local,Joint
8874202,16053,Express,Joint
3890130,22616,Mail,Joint
3361274,16203,Local,Govt
1684092,17408,Passenger,Private
7872337,17418,Express,Joint
4473699,56213,Superfast,Govt
3460537,57258,Mail,Joint
4262157,16611,Mail,Private
9694450,16130,Mail,Govt
5826076,22628,Passenger,Govt
3326009,7504,Superfast,Joint
8751867,22618,Local,Govt
3500622,7407,Superfast,Private
3461323,12765,Superfast,Govt
3881305,7406,Mail,Joint
1256173,7410,Local,Private
5354843,22872,Mail,Govt
8621955,22880,Passenger,Govt
1411937,2872,Express,Private
3169127,8472,Mail,Private
1123466,17482,Express,Joint
5990687,22615,Mail,Govt
8591055,56214,Passenger,Govt
9389822,22120,Mail,Private
2416706,7230,Express,Govt
2481362,57477,Express,Private
3655563,7146,Local,Private
2930358,12761,Express,Joint
7057200,2761,Mail,Private
5436102,16204,Express,Joint
3672517,17401,Superfast,Joint
4389535,17480,Express,Govt
2976160,16779,Mail,Private
3196156,2731,Superfast,Private
4398023,12731,Express,Joint
8256243,17417,Express,Joint
7416442,22856,Express,Govt
3501384,57274,Mail,Govt
3101416,2874,Mail,Joint
2046357,12544,Mail,Govt
1405246,14369,Superfast,Joint
9305852,24369,Mail,Joint
4659891,84369,Local,Govt
3455356,16853,Local,Joint
6432976,12914,Passenger,Joint
9594791,12913,Mail,Joint
8109943,16331,Passenger,Govt
4007273,6301,Passenger,Govt
3514576,16348,Local,Joint
2347635,12697,Mail,Joint
8746947,16341,Mail,Govt
1100297,12695,Passenger,Govt
4410408,12623,Mail,Joint
7518709,14370,Express,Private
4404888,24370,Mail,Govt
4752569,12432,Superfast,Private
6131502,11069,Local,Private
3044251,11070,Superfast,Joint
9924125,17608,Express,Govt
1226278,17023,Superfast,Joint
8165832,17607,Mail,Joint
6103913,17024,Local,Govt
5479476,16236,Superfast,Private
8195844,6007,Mail,Joint
5149212,6035,Express,Govt
9091143,2660,Superfast,Govt
7758370,12698,Express,Joint
3444389,12696,Superfast,Govt
5840615,6305,Passenger,Govt
4289223,642,Passenger,Joint
5140892,601,Mail,Joint
7721173,648,Express,Joint
4873274,602,Superfast,Joint
3557200,22655,Passenger,Private
7586840,6302,Express,Private
6950454,13008,Passenger,Private
1153270,13007,Superfast,Private
7171800,12448,Local,Joint
5879355,12447,Express,Govt
4214509,56137,Mail,Govt
6004898,56139,Express,Govt
3655907,7328,Mail,Joint
7096278,56502,Passenger,Private
4150006,17314,Superfast,Private
3173511,17321,Local,Govt
6285725,11048,Local,Private
1502447,7319,Mail,Private
3320565,57273,Passenger,Private
5584440,6948,Express,Private
6085905,2648,Passenger,Govt
8557469,19329,Express,Joint
5029889,19657,Mail,Joint
9740950,12944,Express,Private
2062014,9049,Passenger,Joint
4610999,4702,Express,Private
3868259,1454,Passenger,Private
8399922,19057,Local,Govt
8287592,11302,Superfast,Private
8716655,11301,Local,Joint
8121258,16529,Local,Joint
6583298,12173,Express,Private
2778309,12174,Superfast,Joint
6646467,12943,Mail,Private
1487497,19943,Passenger,Joint
8835429,12996,Mail,Joint
3560876,22902,Superfast,Joint
2624768,19330,Express,Govt
1007379,19658,Passenger,Joint
9215351,12991,Mail,Joint
7133743,9722,Mail,Govt
4436490,19666,Local,Private
4473271,12966,Superfast,Joint
4009084,9608,Local,Private
2207327,19601,Express,Joint
6515035,19660,Superfast,Govt
1414286,22901,Passenger,Govt
7747463,12064,Mail,Private
5370839,12057,Express,Private
8101119,22458,Mail,Joint
6219562,4114,Local,Joint
1614998,4052,Passenger,Govt
5598781,4404,Express,Govt
4841231,4210,Passenger,Govt
1923449,14156,Mail,Private
2804417,22402,Local,Govt
1748562,4036,Passenger,Joint
7615687,19806,Local,Joint
8124649,9806,Local,Joint
